,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,CZE_WorldMarketShare,CZE_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile
577,CZE,100310,3135086.0000000005,2022,1422,24,1,1.5819559762859883,1.1226720694763976,0.3941413547395826,1.3668509850132495,0.0,2.354726003178106,Ječmen k setí,"Cereals: barley, seed",0.39414135473958267,135539649.0,88350533.0,FRA,0.6518427165175852,0.1366668431957302,0.17543747869123053,0.0231303978070653,0.03548463029645787,2713.0,48.394577238672845,5557.0,99.12593649661078
578,CZE,100390,128865781.00000001,2022,1422,21,1,1.5819559762859883,0.7321458689644861,0.387789275395845,1.3668509850132495,0.0,1.2953900373068512,"Ječmen, ne k setí","Cereals: barley, other than seed",0.3877892753958447,10127315391.0,4311881075.0,FRA,0.425767432782029,0.12056101863124301,0.24144030682236547,0.012724574679931582,0.029886209466015945,2185.0,38.976097038886905,5528.0,98.6086336068498
579,CZE,100410,1493596.0,2022,1422,24,1,1.5819559762859883,1.0246168726486589,0.38622569284825303,1.3668509850132495,-0.0,2.7218039230295816,Oves k setí,"Cereals: oats, seeds",0.3862256928482529,55864200.0,25693525.0,POL,0.45992827248935814,0.09089769353430241,0.08754796364659714,0.02673619240945006,0.05813122177669277,2569.0,45.82590082054941,5516.0,98.39457723867285
580,CZE,100490,22416623.0,2022,1422,17,1,1.5819559762859883,1.635653758329698,0.37164792664892365,1.3668509850132495,0.0,2.003131221748899,"Oves, ne k setí","Cereals: oats, other than seed",0.37164792664892377,1139247451.0,360637734.0,SWE,0.3165578590353151,0.19940851255331743,0.11037633873868298,0.019676693575503116,0.062158284856570226,3502.0,62.468783446307526,5353.0,95.48697823760257
581,CZE,100510,9932144.0,2022,1422,28,0,1.5819559762859883,-0.8936629284610723,0.31442600563729606,1.3668509850132495,-0.39069416434171084,0.2617089766780151,Zrna kukuřice k setí,"Cereals: maize (corn), seed",0.31442600563729584,3863506666.0,2103693210.0,FRA,0.5445035797435324,0.08601332983280019,0.20766473452731216,0.0025707588619959688,0.004721289184557476,739.0,13.182304673564039,3884.0,69.2829111666072
582,CZE,100590,109837523.0,2022,1422,21,0,1.5819559762859883,-0.23657160353271098,0.3169486933246039,1.3668509850132495,-0.19861933865910025,0.19292001367123587,Kukuřice ostatní,"Cereals: maize (corn), other than seed",0.31694869332460424,57960313257.0,6970714973.0,ROU,0.12026703413577791,0.1792618747830491,0.14053241167388333,0.0018950470904629672,0.01575699529035958,1226.0,21.86942561541206,3969.0,70.7991437745273
583,CZE,100610,111631.0,2022,1422,18,0,1.5819559762859883,-2.6596109263840217,0.21991580465199104,1.3668509850132495,-0.3882996599134493,0.0071323541245815626,"Rýže v plevách(paddy,surová)",Cereals: rice in the husk (paddy or rough),0.21991580465199095,1593342700.0,70678435.0,ESP,0.044358589649295156,0.17350995162508182,0.14622714824794555,7.006088520693006e-05,0.0015794209365275278,106.0,1.890831252229754,314.0,5.601141633963611
584,CZE,100620,3091846.9999999995,2022,1422,21,0,1.5819559762859883,-1.36649479177676,0.24303762660262396,1.3668509850132495,-0.3614875221017146,0.16301465809662508,"Rýže bez plev(Cargo,rýže hnědá)",Cereals: husked (brown) rice,0.243037626602624,1930850349.0,307938547.0,ITA,0.159483383660201,0.08020357986517986,0.1408039883513373,0.0016012877443356951,0.010040467587190374,470.0,8.383874420264002,919.0,16.393150196218336
585,CZE,100630,21359935.0,2022,1422,18,0,1.5819559762859883,-2.618927669560749,0.21390451597888346,1.3668509850132495,-0.4698625506074601,0.0899969711848237,"Rýže pololoupaná,loupaná,i hlazená,leštěná","Cereals: rice, semi-milled or wholly milled, whether or not polished or glazed",0.21390451597888355,24161801429.0,1593105193.0,ITA,0.06593486821259481,0.20239889927147853,0.23416564877408702,0.0008840373538689428,0.013407736723133008,114.0,2.033535497681056,216.0,3.8530146271851584
586,CZE,100640,324069.0,2022,1422,21,0,1.5819559762859883,-2.239990846571613,0.21222811671712336,1.3668509850132495,-0.4750220924396646,0.01010667373207529,Rýže zlomková,"Cereals: rice, broken",0.21222811671712338,3264273361.0,231185254.0,BEL,0.0708228841254818,0.19560581550226563,0.32919577470749056,9.927753106459272e-05,0.0014017719313533725,178.0,3.175169461291474,195.0,3.478415982875491
587,CZE,100710,176954.0,2022,1422,18,0,1.5819559762859883,-2.2352880059481826,0.24579966017373875,1.3668509850132495,-0.2739724272386788,0.17074053040492937,Zrna čiroku k setí,"Cereals: grain sorghum, seed",0.24579966017373875,105506942.0,23882511.0,FRA,0.2263596171709725,0.2656417766446015,0.4649856073702715,0.0016771787395752594,0.007409354904096977,179.0,3.1930074919728866,1024.0,18.266143417766678
588,CZE,100790,243832.0,2022,1422,9,0,1.5819559762859883,-2.2089119123242886,0.21310711055750886,1.3668509850132495,-0.12140169409046402,0.006921839764536622,"Zrna čiroku, ne k setí","Cereals: grain sorghum, other than seed",0.21310711055750883,3586133370.0,62755487.0,FRA,0.0174994849675655,0.43437242689923117,0.45535336705985774,6.799300941782876e-05,0.0038854291737071534,183.0,3.264359614698537,205.0,3.6567962896896185
589,CZE,100810,2173546.0,2022,1422,17,1,1.5819559762859883,0.7388128397701705,0.3976520179788656,1.3668509850132495,0.0,1.3852395593867137,Pohanka,Cereals: buckwheat,0.3976520179788657,159735420.0,64147595.0,POL,0.4015865422960042,0.15480902082705283,0.17670390880900202,0.013607163645984091,0.03388351504058726,2190.0,39.065287192293965,5569.0,99.33999286478773
590,CZE,100821,165629.00000000003,2022,1422,26,0,1.5819559762859883,-0.9068655218711476,0.27837334542908176,1.3668509850132495,-0.307457087207675,0.6832558015954345,Proso k setí,"Cereals: millet, seed",0.27837334542908176,24678021.0,4108117.0,FRA,0.16646865646155337,0.14171876727713106,0.1976377717951345,0.006711599767258486,0.040317498260151796,729.0,13.003924366749912,2518.0,44.91616125579736
591,CZE,100829,1279659.0,2022,1422,24,0,1.5819559762859883,-1.2635466935368491,0.2801656826426412,1.3668509850132495,-0.3000226804536219,0.6704969809485567,"Proso, ne k setí","Cereals: millet, other than seed",0.2801656826426411,194291905.0,45112024.0,FRA,0.2321868427817412,0.0983440433767872,0.19182632842862002,0.006586270282336261,0.028366251090839994,527.0,9.40064216910453,2587.0,46.14698537281484
592,CZE,100830,490898.0,2022,1422,9,0,1.5819559762859883,0.8407616541023062,0.2614020635679755,1.3668509850132495,0.0712694748418137,0.37540020720955886,Lesknice kanárská,Cereals: canary seeds,0.2614020635679755,133123287.0,10785304.0,NLD,0.08101741057520613,0.5006174713739718,0.20725405368581434,0.0036875441634790763,0.0455154532500892,2318.0,41.348555119514806,1718.0,30.645736710667144
593,CZE,100840,9899.0,2022,1422,13,1,1.5819559762859883,-2.9499212898069676,0.4021540331031205,1.3668509850132495,-0.0,1.300466046819804,Rosičky (Digitaria spp.),Cereals: fonio (Digitaria spp.),0.40215403310312015,774907.0,96186.0,NLD,0.12412586284547694,0.10424998085341425,0.28858341441759056,0.01277443615814543,0.1029151851620818,74.0,1.3200142704245452,5578.0,99.50053514092045
594,CZE,100850,186386.0,2022,1422,9,0,1.5819559762859883,0.34896247828787846,0.2658182960639278,1.3668509850132495,0.14872959374729533,0.09216305269050282,Merlík chilský (Chenopodium quinoa),Cereals: quinoa (Chenopodium quinoa),0.2658182960639278,205879789.0,43538660.0,NLD,0.21147612503138907,0.26211274863014394,0.1437855407287597,0.0009053147028434151,0.004280931016250844,1773.0,31.626828398144845,1933.0,34.480913307170894
595,CZE,100860,4671687.0,2022,1422,12,1,1.5819559762859883,2.770983506817322,0.41403776434718725,1.3668509850132495,0.0,1.4184798491791544,Tritikale,Cereals: triticale,0.41403776434718725,335280152.0,329798742.0,POL,0.9836512541309036,0.38306140493816015,0.39576754118443824,0.013933681943689885,0.014165266282307408,5077.0,90.56368176953265,5592.0,99.75026757046021
596,CZE,100890,2031811.0000000002,2022,1422,39,1,1.5819559762859883,-0.6622921065945455,0.3210580621903776,1.3668509850132495,-0.0,1.152742846903224,Obilí ostatní,Cereals: n.e.c. in chapter 10,0.3210580621903777,179435409.0,92877544.0,FRA,0.5176098993928228,0.05945738015724024,0.10456344741202198,0.011323355915776915,0.021876235228614576,890.0,15.875847306457366,4071.0,72.6186229040314
597,CZE,110100,20046345.0,2022,1422,47,0,1.5819559762859883,-1.3587999249929275,0.2931854425331645,1.3668509850132495,-0.4691979782598277,0.33179494161860346,Mouka pšeničná nebo ze soureži,Wheat or meslin flour,0.2931854425331645,6150674118.0,1597647985.0,DEU,0.25975168808317606,0.09217470400911468,0.15201881494543998,0.0032592110418164085,0.012547410435972853,477.0,8.508740635033893,3148.0,56.154120585087405
598,CZE,110220,123817.0,2022,1422,34,0,1.5819559762859883,-0.9459428185971538,0.3038020464291101,1.3668509850132495,-0.3777871625371644,0.018759122108363176,Mouka kukuřičná,Cereal flour: of maize (corn),0.30380204642911,671931567.0,156006873.0,ITA,0.23217672849711493,0.09399766711622515,0.15089086059275217,0.0001842702532235697,0.0007936637509553826,702.0,12.522297538351765,3549.0,63.30717088833393
599,CZE,110290,2061474.0000000002,2022,1422,40,0,1.5819559762859883,-0.5643427929251774,0.2893798612744745,1.3668509850132495,-0.33456501581613274,0.29551818585603407,"Mouka ost,ne z pšenice,žita,kukuřice,rýže","Cereal flours: other than wheat, meslin, and maize (corn)",0.28937986127447457,710151367.0,299164383.0,DEU,0.421268474443421,0.0795387918029922,0.12146992786420159,0.002902865636531261,0.0068907734915757005,958.0,17.088833392793433,2985.0,53.246521584017124
600,CZE,110311,1103577.0,2022,1422,26,0,1.5819559762859883,0.48715692177566816,0.30630889858564403,1.3668509850132495,-0.1885132942267915,0.1799239374949262,"Krupice,krupička z pšenice",Cereal groats and meal: of wheat,0.3063088985856442,624411613.0,332582977.0,ITA,0.5326341952579924,0.07418501138821874,0.1590647858991805,0.0017673870521046828,0.003318200498277457,1916.0,34.177666785586865,3621.0,64.59150909739564
601,CZE,110313,136034.0,2022,1422,33,0,1.5819559762859883,-0.7832906300488485,0.29310433133895136,1.3668509850132495,-0.3915653128659627,0.023258896026682865,"Krupice,krupička z kukuřice",Cereal groats and meal: of maize (corn),0.2931043313389513,595409348.0,164410968.0,ITA,0.2761309820752092,0.08631841229840084,0.128466706304453,0.00022847138772164524,0.0008274022205136582,798.0,14.234748483767392,3146.0,56.11844452372458
602,CZE,110319,358073.0,2022,1422,23,0,1.5819559762859883,0.012994489612753296,0.3039664834233801,1.3668509850132495,-0.21135557674725594,0.11073244687397214,"Krupice,krupička z obilí ostatního",Cereal groats and meal: n.e.c. in heading no. 1103,0.30396648342338006,329195550.0,67577322.0,POL,0.20528018073148316,0.3190320219480292,0.1023046606843177,0.0010877212647619325,0.005298715447765154,1446.0,25.793792365322872,3558.0,63.467713164466645
603,CZE,110320,76966.00000000001,2022,1422,20,0,1.5819559762859883,1.1354353883341033,0.31207231891721066,1.3668509850132495,0.07620867586448009,0.06689721816878824,Pelety z obilovin,Cereal pellets,0.31207231891721066,117124604.0,69945618.0,IRL,0.5971897928465995,0.10922334486805975,0.13981860949855968,0.0006571292228232423,0.001100369146784864,2735.0,48.78701391366393,3823.0,68.19479129504103
604,CZE,110412,18202748.0,2022,1422,22,1,1.5819559762859883,0.2264173416598928,0.3572481647075281,1.3668509850132495,-0.0,2.0634512499755817,"Zrna z ovsa drcená,ve vločkách","Cereal grains: rolled or flaked, of oats",0.35724816470752807,898048975.0,287859295.0,DEU,0.3205385263092138,0.11444015671892756,0.20509756024049475,0.020269215273031185,0.06323488008264594,1644.0,29.325722440242597,5007.0,89.31501962183374
605,CZE,110419,1400909.0,2022,1422,37,0,1.5819559762859883,0.4338798493761508,0.32695662986438156,1.3668509850132495,-0.08719377747527318,0.620727329362896,"Zrna z obilí ostatního drcená,ve vločkách","Cereal grains: rolled or flaked, other than oats",0.32695662986438173,229755722.0,170181391.0,FRA,0.7407057788097221,0.07312140508130494,0.11463837662807014,0.006097384595278981,0.008231857735843751,1867.0,33.30360328219765,4216.0,75.20513735283625
606,CZE,110422,734244.0,2022,1422,11,0,1.5819559762859883,0.42561334762631375,0.2657528099023838,1.3668509850132495,0.0006846588669551987,0.18996516655608833,"Zrna z ovsa loupaná,perlovitá,řezaná ap","Cereal grains: worked (e.g. hulled, pearled, sliced or kibbled) of oats",0.26575280990238376,393480950.0,51028601.0,BEL,0.1296850609921522,0.31818443111369615,0.1707955852670994,0.001866021722271434,0.014388871840715366,1859.0,33.16089903674634,1928.0,34.39172315376383
607,CZE,110423,1676681.0,2022,1422,21,0,1.5819559762859883,-1.195911192192793,0.2650723435573904,1.3668509850132495,-0.3251470461484502,0.4088791027046177,"Zrna z kukuřice loupaná,perlovitá,řezaná ap","Cereal grains: worked (e.g. hulled, pearled, sliced or kibbled) of maize (corn)",0.26507234355739023,417458017.0,58901701.0,ITA,0.14109610691702204,0.195434656680337,0.26976856936721194,0.004016406277328721,0.028465748383056034,562.0,10.024973242953978,1893.0,33.76739207991438
608,CZE,110429,12438894.999999998,2022,1422,27,1,1.5819559762859883,-0.4703771556651635,0.36833308892341654,1.3668509850132495,-0.0,2.8904784387323557,"Zrna z obilí ost.loupaná,perlovitá,řezaná ap","Cereal grains: worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006",0.3683330889234165,438096058.0,153547729.0,DEU,0.3504887254657745,0.08405792067475332,0.10449613591694724,0.02839307675304396,0.08100995749666866,1026.0,18.301819479129506,5298.0,94.50588655012486
609,CZE,110430,119651.0,2022,1422,18,0,1.5819559762859883,0.8254733411839726,0.3158688899330845,1.3668509850132495,0.0716018227957316,0.04398908165086099,"Klíčky obilné celé,drcené,ve vločkách,mleté","Cereal: germ of cereals, whole, rolled, flaked or ground",0.31586888993308465,276903672.0,199540013.0,HUN,0.7206116537161703,0.0824194976662577,0.125996058798216,0.00043210333447654675,0.0005996341194986291,2299.0,41.00963253656796,3942.0,70.31751694612915
610,CZE,110510,187580.0,2022,1422,15,0,1.5819559762859883,1.2221781190687075,0.2863964740008922,1.3668509850132495,0.3159257242036125,0.1002819522813195,"Moučka,krupice bramborová","Flour, meal and powder: of potatoes",0.28639647400089213,190423713.0,122547630.0,NLD,0.6435523605193015,0.21763713542310975,0.4513246071714968,0.0009850663924403154,0.0015306701565750394,2871.0,51.212986086336066,2852.0,50.87406350338922
611,CZE,110520,897073.0,2022,1422,14,0,1.5819559762859883,1.324115817665672,0.27491094613736067,1.3668509850132495,0.372388434444899,0.10941597553289757,Vločky bramborové,"Flakes, granules and pellets: of potatoes",0.27491094613736067,834649863.0,662751278.0,DEU,0.7940470697711,0.1821842367884738,0.2664775368976471,0.001074789609113013,0.0013535590647325768,3015.0,53.781662504459504,2366.0,42.20478059222262
612,CZE,110610,214689.0,2022,1422,24,0,1.5819559762859883,-0.7127783361605983,0.2646736509132499,1.3668509850132495,-0.17027914016994333,0.11239635304232594,"Mouka,krupice z sušené čočky,hrachu,fazolí ap","Flour, meal and powder: of the dried leguminous vegetables of heading no. 0713",0.26467365091324974,194453091.0,63093998.0,FRA,0.32446898979867594,0.1148739816462533,0.1673655186049765,0.0011040657615465728,0.003402684990733984,853.0,15.215840171245096,1872.0,33.39279343560471
613,CZE,110620,92920.0,2022,1422,32,0,1.5819559762859883,-3.302233723573154,0.2265183563519884,1.3668509850132495,-0.6279424356217785,0.06201530281599448,"Mouka,krupice ze sága,manioku,salepu ap","Flour, meal and powder: of sago or of roots or tubers of heading no. 0714",0.22651835635198836,152534334.0,14677466.0,NLD,0.09622401471920414,0.08492037305441731,0.16741623784419685,0.0006091743253030495,0.00633079306741368,45.0,0.8027113806635746,443.0,7.902247591865858
614,CZE,110630,1316047.0,2022,1422,34,0,1.5819559762859883,-1.1645757381819108,0.2767551696217149,1.3668509850132495,-0.33998704131938384,0.2834746070095421,"Mouka,krupice,prášek z ovoce,ořechů,slupek","Flour, meal and powder: of the products of chapter 8",0.276755169621715,472622633.0,174678727.0,ESP,0.36959450268222765,0.08031923566975566,0.26824519315295375,0.0027845619488138223,0.007534100016655148,576.0,10.274705672493758,2453.0,43.756689261505535
615,CZE,110710,110065372.0,2022,1422,25,1,1.5819559762859883,1.1480762494444792,0.36449474376120783,1.3668509850132495,0.0,2.5436361675933874,Slad nepražený,Malt: not roasted,0.364494743761208,4405071804.0,2174475726.0,FRA,0.4936300298273186,0.07088824830257445,0.1450293669455634,0.02498605627723384,0.05061696972928177,2756.0,49.1616125579736,5210.0,92.93613985016054
616,CZE,110720,4255786.0,2022,1422,30,1,1.5819559762859883,0.24650530728680528,0.3473242836455999,1.3668509850132495,-0.0,2.35201077165341,Slad pražený,Malt: roasted,0.34732428364559975,184203447.0,113829659.0,DEU,0.6179561829806584,0.07554596257478996,0.14086530862439817,0.023103726175113325,0.03738732099689414,1658.0,29.575454869782376,4721.0,84.2133428469497
617,CZE,110811,2934803.0,2022,1422,15,0,1.5819559762859883,1.6747313288802295,0.31610987003273466,1.3668509850132495,0.34778058099480746,0.4609049341707423,Škrob pšeničný,Starch: wheat,0.31610987003273455,648223654.0,558559466.0,BEL,0.861677080978597,0.0951936772162633,0.12131242882362198,0.004527454346798644,0.005254235544546299,3550.0,63.32500891901533,3952.0,70.49589725294328
618,CZE,110812,10818431.0,2022,1422,31,0,1.5819559762859883,0.7548174002321454,0.301473197508749,1.3668509850132495,-0.20086102176289095,0.6510857478876347,Škrob kukuřičný,Starch: maize (corn) starch,0.30147319750874896,1691544270.0,690255745.0,DEU,0.4080624771351683,0.055825446534929164,0.09906121916503191,0.006395594364195978,0.015673076360994288,2211.0,39.43988583660364,3465.0,61.80877631109526
619,CZE,110813,11076680.0,2022,1422,13,1,1.5819559762859883,2.637522758044294,0.3659029941770964,1.3668509850132495,0.0,1.2215126958630251,Škrob bramborový,Starch: potato,0.3659029941770964,923142832.0,873340699.0,DEU,0.9460515412418866,0.15821435952344984,0.17634933714565407,0.011998879930641112,0.01268311440504618,4948.0,88.2625758116304,5235.0,93.38209061719586
620,CZE,110814,89542.99999999999,2022,1422,8,0,1.5819559762859883,-3.278353561582483,0.19211499286958117,1.3668509850132495,-0.25928750875148443,0.0027883976107049,Škrob maniokový,Starch: manioc (cassava),0.19211499286958117,3269145246.0,38353644.0,DEU,0.011732009780516188,0.4484561930222611,0.32939127432443527,2.739034006199674e-05,0.002334667339562311,47.0,0.8383874420264004,49.0,0.8740635033892259
621,CZE,110819,95590.0,2022,1422,19,0,1.5819559762859883,0.07765507522986496,0.2569688874408899,1.3668509850132495,-0.05993246939091685,0.030789059927905794,"Škroby(ne z pšenice,kukuřice,brambor,manioku)",Starch: n.e.c. in item no. 1108.11 to 1108.14,0.25696888744088986,316062747.0,138656482.0,BEL,0.43869922449291376,0.11116858694306528,0.3141853973280991,0.0003024399455719468,0.0006894015960970364,1505.0,26.846236175526222,1525.0,27.202996789154476
622,CZE,110820,128439.0,2022,1422,6,0,1.5819559762859883,1.4587086219446137,0.2256057166839863,1.3668509850132495,0.1745856530582272,0.041466494042098366,Inulin,Inulin,0.22560571668398627,315323890.0,205722756.99999997,BEL,0.6524172875071406,0.23021626541724363,0.4610354085443714,0.00040732403751583807,0.0006243305401550691,3215.0,57.34926864074205,418.0,7.456296824830538
623,CZE,110900,8550256.0,2022,1422,17,0,1.5819559762859883,1.6882385962637982,0.3077541534954608,1.3668509850132495,0.3678897367478241,0.36342342517330134,"Lepek pšeničný,i sušený",Wheat gluten: whether or not dried,0.30775415349546076,2395099050.0,1287264267.0,BEL,0.5374576333283586,0.11533064807138732,0.15807873425659585,0.003569896618680551,0.006642191676714973,3563.0,63.556903317873704,3679.0,65.62611487691758
624,CZE,120110,3688145.0000000005,2022,1422,18,0,1.5819559762859883,-2.0113429254043047,0.29426754432647895,1.3668509850132495,-0.2262508917698418,0.3212924652170496,Semena sójových bobů,"Soya beans: seed, whether or not broken",0.29426754432647906,1168596884.0,66618711.00000001,AUT,0.057007435080581655,0.35621692633610447,0.1518001674047651,0.0031560455538575615,0.05536199882342365,235.0,4.191937210132001,3193.0,56.95683196575098
625,CZE,120190,16428605.0,2022,1422,14,0,1.5819559762859883,-2.0063783700526066,0.24260259006555368,1.3668509850132495,-0.13835965089230023,0.0179999600313771,"Sójové boby, též drcené, ne semena","Soya beans: other than seed, whether or not broken",0.2426025900655537,92915126981.0,1006790385.0,NLD,0.010835591767591043,0.40017625303355453,0.11880866759392533,0.00017681302855410667,0.016317800849876014,238.0,4.24545130217624,906.0,16.16125579735997
626,CZE,120230,5952.0,2022,1422,22,0,1.5819559762859883,-1.975813721092209,0.23803150046060526,1.3668509850132495,-0.3105038070267405,0.01798872237617092,Semena podzemnice olejné,"Ground-nuts: seed, not roasted or otherwise cooked, whether or not shelled or broken",0.23803150046060537,33683707.0,9115953.0,NLD,0.2706339002414431,0.2472489128761901,0.6550436993298184,0.00017670264142839148,0.0006529213127799145,246.0,4.388155547627542,752.0,13.414199072422406
627,CZE,120241,121452.0,2022,1422,25,0,1.5819559762859883,-3.3476764398019414,0.22927444801154828,1.3668509850132495,-0.5008278364471564,0.03695959955661308,"Podzemnice olejná, neloupaná, ne semena","Ground-nuts: other than seed, not roasted or otherwise cooked, in shell",0.22927444801154825,334529708.0,14886029.0,NLD,0.04449837680783795,0.2638976388281922,0.16541201723320334,0.0003630529579154746,0.008158791038227857,41.0,0.7313592579379237,512.0,9.133071708883339
628,CZE,120242,663948.0,2022,1422,23,0,1.5819559762859883,-3.312097250669399,0.20633238458468942,1.3668509850132495,-0.4540311871539029,0.01884881938782079,"Podzemnice olejná, loupaná, též drcená, ne semena","Ground-nuts: other than seed, not roasted or otherwise cooked, shelled, whether or not broken,",0.20633238458468942,3585974457.0,216263841.0,NLD,0.06030824915047631,0.12288966767287124,0.5686991845701448,0.00018515134671523957,0.0030700832692599775,43.0,0.7670353193007492,137.0,2.4438102033535496
629,CZE,120300,0.0,2022,1422,16,0,1.5819559762859883,-2.805743681349351,0.20226898124402906,1.3668509850132495,-0.3913409457058437,0.0,Kopra,Copra,0.20226898124402898,76611214.0,604696.0,FRA,0.007893048137835278,0.27406595642019516,0.6512151915233845,0.0,0.0,90.0,1.6054227613271492,101.0,1.80164109882269
630,CZE,120400,14124305.0,2022,1422,12,0,1.5819559762859883,0.25720440700266767,0.28574892384317574,1.3668509850132495,-0.006199134758305857,0.9571355089145858,"Semena lněná,i drcená","Oil seeds: linseed, whether or not broken",0.28574892384317574,1502280176.0,286826049.0,BEL,0.19092713435366532,0.20778671667824467,0.20334245001295714,0.009401911324961796,0.04924345277998094,1671.0,29.807349268640742,2830.0,50.48162682839814
631,CZE,120510,336211864.0,2022,1422,16,1,1.5819559762859883,1.4164925137278523,0.39757729088774246,1.3668509850132495,0.0,2.0781947420188764,Semena řepky nebo řepky olejky,"Oil seeds: low erucic acid rape or colza seeds, whether or not broken",0.3975772908877425,16469638641.0,4940717200.0,FRA,0.2999894112855903,0.1956116811383809,0.11536847674157628,0.0204140401212583,0.06804920224942242,3162.0,56.40385301462718,5568.0,99.32215483410631
632,CZE,120590,12433095.000000002,2022,1422,28,1,1.5819559762859883,0.7356996923531482,0.3696480026631605,1.3668509850132495,-0.0,1.2223730619222768,Ostatní semena řepky,"Oil seeds: rape or colza seeds, other than low erucic, whether or not broken",0.3696480026631606,1035458647.0,575555522.0,ROU,0.5558459757591845,0.08379440468277138,0.12533238817937947,0.0120073312787739,0.021601903769068523,2187.0,39.011773100249734,5324.0,94.9696753478416
633,CZE,120600,33216267.0,2022,1422,14,0,1.5819559762859883,0.9782678269101291,0.34257576842170345,1.3668509850132495,0.026246977685873737,0.4805741371067153,"Semena slunečnicová,i drcená","Oil seeds: sunflower seeds, whether or not broken",0.34257576842170345,7036354404.0,3480440978.0,ROU,0.4946369637125515,0.10690514955152625,0.18129762622221648,0.00472066429472588,0.009543694954162789,2502.0,44.63075276489475,4582.0,81.73385658223332
634,CZE,120710,64.0,2022,1422,22,0,1.5819559762859883,-3.5265283890584236,0.20503184976994376,1.3668509850132495,-0.5480229902673078,7.154573460636762e-05,Palmové ořechy a jádra,"Oil seeds: palm nuts and kernels, whether or not broken",0.20503184976994385,91065422.0,2921082.0,FRA,0.032076741488113895,0.12473044749948144,0.25092996586713595,7.027914503048149e-07,2.1909689628706076e-05,29.0,0.5173028897609704,122.0,2.176239743132358
635,CZE,120721,0.0,2022,1422,25,0,1.5819559762859883,-1.4824517624894822,0.27715781939809586,1.3668509850132495,-0.26783063122647516,0.0,Bavlníková semena k setí,"Oil seeds: cotton seeds, seed, whether or not broken",0.27715781939809586,48721711.0,11532871.0,ESP,0.23670907206029773,0.11188039186506504,0.2828842195344079,0.0,0.0,432.0,7.706029254370317,2475.0,44.14912593649661
636,CZE,120729,1783.0,2022,1422,13,0,1.5819559762859883,-3.168275430218793,0.20094759674320437,1.3668509850132495,-0.26838218123258106,0.00036461038728315327,"Bavlníková semena, ne k setí","Oil seeds: cotton seeds, other than seed, whether or not broken",0.20094759674320445,497828303.0,117188588.0,GRC,0.2353996092504206,0.32955837005711375,0.8669104048325291,3.581556109315866e-06,1.521479207514643e-05,55.0,0.9810916874777025,96.0,1.712450945415626
637,CZE,120730,27.0,2022,1422,12,0,1.5819559762859883,-3.17689877518737,0.1616861425383562,1.3668509850132495,-0.5072155891933675,0.00014989143514503205,Skočcová semena,"Oil seeds: castor oil seeds, whether or not broken",0.1616861425383562,18337673.0,33404.0,NLD,0.0018216051731318364,0.2219712446525528,0.30309857220761677,1.4723787472925272e-06,0.0008082864327625434,54.0,0.9632536567962896,8.0,0.14270424545130217
638,CZE,120740,498289.0,2022,1422,38,0,1.5819559762859883,-5.010128382912543,0.19788155818297606,1.3668509850132495,-0.6514034407078501,0.014756461457927068,"Semena sezamová,i drcená","Oil seeds: sesamum seeds, whether or not broken",0.1978815581829761,3437607988.0,85979077.0,NLD,0.025011309404718546,0.06986061538965316,0.21521832830829793,0.00014495224636998372,0.005795468123017883,3.0,0.053514092044238314,73.0,1.3021762397431322
639,CZE,120750,18968856.0,2022,1422,18,1,1.5819559762859883,1.1267485629747147,0.3769825282098775,1.3668509850132495,0.0,4.251664385165932,"Semena hořčičná,i drcená","Oil seeds: mustard seeds, whether or not broken",0.3769825282098774,454191960.0,117670338.0,DEU,0.259076224070545,0.16730361369811814,0.23253040645166168,0.04176396253249397,0.16120337820394465,2723.0,48.57295754548698,5422.0,96.71780235462005
640,CZE,120760,275755.0,2022,1422,12,0,1.5819559762859883,-0.5094696922205586,0.2450957564340376,1.3668509850132495,-0.14237512275243788,0.2902653670318976,Semena světlice barvířské (Carthamus tinctorius),"Oil seeds: safflower (Carthamus tinctorius) seeds, whether or not broken",0.24509575643403755,96713133.0,11908942.0,NLD,0.1231367615812839,0.3267291820756256,0.20536011185817707,0.0028512673661394055,0.023155289529498087,991.0,17.677488405280055,1002.0,17.873706742775596
641,CZE,120770,13612.0,2022,1422,24,0,1.5819559762859883,-1.591422032197202,0.2403836777258391,1.3668509850132495,-0.39295782623371633,0.003668966406317224,Melounová semena,"Oil seeds: melon seeds, whether or not broken",0.24038367772583905,377689997.0,96934954.0,NLD,0.25665216121675577,0.13680447446540517,0.49481785539060835,3.604013902438618e-05,0.00014042406209838405,380.0,6.778451658936853,824.0,14.698537281484125
