,loc,prod,ExportValue,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,POPIS,description,relatedness,WorldExport,EUExport,EUTopExporter,EUWorldMarketShare,hhi,euhhi,CZE_WorldMarketShare,CZE_EUMarketShare,PCI_Rank,PCI_Percentile,relatedness_Rank,relatedness_Percentile,export_Rank,export_Percentile
10,CZE,10391,20589411.0,2024,1342,10,0,1.6385138995092654,2.4456150463522808,0.2773116709614345,1.5086092437781762,0.3206958808850313,0.7111223891995367,"Dobytek vepřový ostatní živý,do 50kg","Swine: live, other than pure-bred breeding animals, weighing less than 50kg",0.27731167096143516,7025884312.0,6395432033.0,DNK,0.9102671989740556,0.13259994279181642,0.1569112082602944,0.0029305081162287147,0.003219393294113677,4526.0,80.73492686407421,3233.0,57.67035319300749,4484.0,79.98572957545487
11,CZE,10392,31853807.0,2024,1342,21,1,1.6385138995092654,2.3218065026010604,0.32963812007079496,1.5086092437781762,0.0,1.3948317139466073,"Dobytek vepřový ostatní živý,nad 50kg","Swine: live, other than pure-bred breeding animals, weighing 50kg or more",0.3296381200707952,6338431693.0,3809774150.0,NLD,0.6010594315006055,0.034580990928680805,0.03491884716477058,0.005025502922935735,0.008361074894688967,4361.0,77.79165180164111,4797.0,85.56903317873706,4731.0,84.39172315376382
12,CZE,10410,1897700.0,2024,1342,26,0,1.6385138995092654,-2.2665340993302525,0.2698758485760371,1.5086092437781762,-0.37783472302736104,0.07480044677697302,Ovce živé,Sheep: live,0.26987584857603786,6675565065.0,2203725192.0,ROU,0.33011815038012815,0.04140127525045268,0.08840703586394037,0.0002842755604240373,0.000861132779572091,206.0,3.674634320371031,2923.0,52.140563681769535,2802.0,49.98216196931859
13,CZE,10420,1491.0,2024,1342,24,0,1.6385138995092654,-2.3671023216559117,0.22114289673072918,1.5086092437781762,-0.4919843692462776,0.0014702801977074104,Kozy živé,Goats: live,0.22114289673072632,900517701.0,24420970.0,GRC,0.02711881173782724,0.13543923235551855,0.0531832114421365,1.6557142611902972e-06,6.105408589421305e-05,181.0,3.2286835533357117,604.0,10.774170531573315,416.0,7.420620763467713
14,CZE,10511,47531990.0,2024,1342,34,1,1.6385138995092654,-0.15386043371132274,0.31522186802638913,1.5086092437781762,-0.0,2.253127492353276,"Kohouti,slepice domácí živí,do 185g","Poultry: live, fowls of the species Gallus domesticus, weighing not more than 185g",0.3152218680263897,5437755127.0,2869588217.0,NLD,0.5277156013796352,0.027081180412662713,0.04096545384478057,0.00874110527044334,0.016564045572257102,1384.0,24.687834463075276,4422.0,78.87977167320727,4934.0,88.01284338209062
15,CZE,10512,3273218.0,2024,1342,12,1,1.6385138995092654,2.3815800940266882,0.36171817764482445,1.5086092437781762,0.0,1.6623620962593428,Krocani a krůty,"Poultry: live, turkeys, weighing not more than 185g",0.3617181776448235,528279475.0,309667963.0,FRA,0.5861820828833072,0.049109713421385814,0.09192512212423821,0.006195996920001482,0.010570089228119474,4445.0,79.29004637887978,5485.0,97.84159828754906,3190.0,56.90331787370674
16,CZE,10513,10241283.0,2024,1342,7,1,1.6385138995092654,3.0315552964744117,0.3629387358644343,1.5086092437781762,0.0,27.477917595781957,"Kachny, živé, o hmotnosti <= 185 g","Poultry: live, ducks, weighing not more than 185g",0.3629387358644345,107441135.0,89390628.0,FRA,0.8319963112824524,0.0638997255059351,0.08661253595830257,0.09531994426529466,0.11456774864586475,5108.0,91.11666072065644,5498.0,98.07349268640742,4030.0,71.88726364609347
17,CZE,10514,314578.0,2024,1342,6,1,1.6385138995092654,3.2240496096729667,0.40891982086802325,1.5086092437781762,0.0,4.298334424464341,"Husy, živé, o hmotnosti <= 185 g","Poultry: live, geese, weighing not more than 185g",0.40891982086802386,15623749.0,14667325.0,POL,0.9387839627991975,0.16432287072606203,0.18574663802324926,0.020134604056939214,0.021447537298041736,5255.0,93.73885123082411,5603.0,99.94648590795576,1738.0,31.002497324295398
18,CZE,10515,50662.0,2024,1342,5,1,1.6385138995092654,2.7516921595474524,0.3725014708106447,1.5086092437781762,0.0,1.2052591640959915,"Perličky, živé, o hmotnosti <= 185 g","Poultry: live, guinea fowls, weighing not more than 185g",0.37250147081064416,39754054.0,6169817.0,FRA,0.15519969359602923,0.1663146901964995,0.3043473752587668,0.0012743857519537504,0.008211264612872634,4860.0,86.69282911166607,5560.0,99.17945058865502,955.0,17.035319300749197
19,CZE,10594,34459436.0,2024,1342,17,1,1.6385138995092654,1.937148605977997,0.3446807018652424,1.5086092437781762,0.0,2.2954658162235697,"Kohouti,slepice domácí živí,nad 185g","Poultry: live, fowls of the species Gallus domesticus, weighing more than 185g",0.344680701865242,4497901555.0,3810458098.0,DEU,0.847163516454508,0.05564351062823757,0.07305462773313717,0.007661225035415432,0.009043384053504425,3834.0,68.39100963253657,5224.0,93.18587227970032,4782.0,85.30146271851588
20,CZE,10599,20351394.0,2024,1342,18,1,1.6385138995092654,0.70720000700768,0.3345582571197507,1.5086092437781762,0.0,7.542078202713605,"Kachny,husy,krocani,perličky ap domácí živí","Poultry: live, ducks, geese, turkeys and guinea fowls, weighing more than 185g",0.33455825711974907,843337614.0,661727608.0,POL,0.784653259874639,0.03557417906448607,0.04592322164383766,0.024131965255850665,0.030754941691959754,2169.0,38.6906885479843,4935.0,88.03068141277203,4479.0,79.89653942204781
21,CZE,10611,840795.9999999999,2024,1342,11,0,1.6385138995092654,-0.464492060497749,0.2240735645764124,1.5086092437781762,-0.020106764664850816,0.24433496858118484,Primáti,"Mammals: live, primates",0.224073564576412,959910849.0,115369423.0,FRA,0.12018764359230615,0.07687627559536028,0.1437782095124386,0.0008759105086434957,0.0072878582395267755,1121.0,19.996432393863717,694.0,12.379593292900463,2296.0,40.956118444523725
22,CZE,10612,4958.0,2024,1342,9,0,1.6385138995092654,1.8940683477185853,0.23638610102746027,1.5086092437781762,0.41935694551514446,0.12759895275326885,"Velryby,delfíni,sviňuchy,kapustňáci,dugungové,tuleni,lvouni,mroži,živí","Mammals: live, whales, dolphins and porpoises (mammals of the order Cetacea): manatees and dugongs (mammals of the order Sirenia): seals, sea lions and walruses (mammals of the suborder Pinnipedia)",0.2363861010274605,31770878.0,4776832.0,ESP,0.1503525335371594,0.18957629416520222,0.3567540115408814,0.000156054862569426,0.0010379263913824056,3769.0,67.23153763824475,1182.0,21.084552265429895,531.0,9.471994291830182
23,CZE,10613,196450.0,2024,1342,9,0,1.6385138995092654,-3.0741995627867187,0.18366577587229133,1.5086092437781762,-0.11641971381767267,0.06722471243180127,"Velbloudi a jiní velbloudovití, živí","Mammals: live, camels and other camelids (Camelidae)",0.18366577587229127,833078284.0,2047372.0,POL,0.002457598570652455,0.09111420133539548,0.05769205208646182,0.000235812172484861,0.09595227442790075,72.0,1.2843382090617197,60.0,1.0702818408847663,1493.0,26.63217980734927
24,CZE,10614,206405.0,2024,1342,10,0,1.6385138995092654,2.2618245236734325,0.25484643452524025,1.5086092437781762,0.40024384045761596,0.4447001333301023,"Králíci a zajíci, živí","Mammals: live, rabbits and hares",0.25484643452524014,127574535.0,102043434.0,NLD,0.7998730624414975,0.05578883108798982,0.07648635181750794,0.0016179169298951392,0.002022717110833412,4283.0,76.4002854084909,2147.0,38.29825187299322,1518.0,27.07813057438459
25,CZE,10619,4880979.0,2024,1342,35,1,1.6385138995092654,0.5389576854853471,0.33731382431087287,1.5086092437781762,0.0,1.386406173311311,Domácí králíci,"Mammals: live, other than primates, whales, dolphins, porpoises (mammals of the order Cetacea): manatees, dugongs (mammals of the order Sirenia): seals, sea lions, walruses (mammals of the suborder Pinnipedia), camels, other camelids, rabbits and hares",0.33731382431087004,955160626.0,427578835.0,FRA,0.4476512362016062,0.03491747833503708,0.05518759565270402,0.005110113280569838,0.011415389632183267,2001.0,35.69389939350695,5022.0,89.58259008205494,3478.0,62.040670709953616
26,CZE,10620,3173077.0,2024,1342,44,1,1.6385138995092654,-2.7018379347435886,0.292245151145479,1.5086092437781762,-0.0,5.108460524504494,Plazi (včetně hadů a želv),Reptiles: live (including snakes and turtles),0.2922451511454734,195514690.0,50189256.0,DEU,0.25670324823162904,0.021125556908826077,0.08260433265993543,0.01622935340561878,0.0632222362491287,122.0,2.176239743132358,3805.0,67.8737067427756,3163.0,56.4216910453086
27,CZE,10631,705154.0,2024,1342,17,1,1.6385138995092654,-0.8735346382670838,0.3411993341836443,1.5086092437781762,-0.0,2.125867009430205,Dravci,"Birds: live, birds of prey",0.3411993341836449,77344946.0,45290611.0,ESP,0.5855665216961946,0.061069873277817543,0.11224195053926661,0.009117001646106264,0.015569540450668683,834.0,14.876917588298252,5128.0,91.4734213342847,2190.0,39.065287192293965
28,CZE,10632,3841309.0,2024,1342,27,1,1.6385138995092654,-1.0191102497165248,0.30740187960633836,1.5086092437781762,-0.0,14.953808097921124,"Papouškovití (vč. papoušků, makaů apod)","Birds: live, Psittaciformes",0.30740187960633797,70988359.0,33460211.0,CZE,0.471347858597492,0.05301057683775133,0.06889554850275531,0.054111815713334066,0.11480229458206345,741.0,13.217980734926865,4244.0,75.70460221191581,3288.0,58.651444880485194
29,CZE,10633,20003.0,2024,1342,13,1,1.6385138995092654,-0.10990736112174303,0.34312281557161706,1.5086092437781762,-0.0,4.4360989073040225,"Pštrosi, emuové, živí","Birds: live, ostriches: emus (Dromaius novaehollandiae)",0.3431228155716164,1710307.0,276235.0,BEL,0.16151193908462047,0.08000128976532345,0.10921788418276306,0.011695561089324898,0.07241298170036382,1419.0,25.312165536924724,5182.0,92.43667499108098,735.0,13.110952550838388
30,CZE,10639,2643690.0,2024,1342,47,1,1.6385138995092654,-2.115409967968522,0.28853839133516107,1.5086092437781762,-0.0,4.571955273872357,Holubi a ostatní ptáci j.n.,"Birds: live, other than birds of prey, Psittaciformes, ostriches and emus (Dromaius novaehollandiae)",0.2885383913351634,159311577.0,89812348.0,BEL,0.5637528024721016,0.021932903974162046,0.05626361943866762,0.016594462560621064,0.029435707437467283,242.0,4.316803424901891,3674.0,65.53692472351052,3028.0,54.01355690331787
31,CZE,10641,88741.99999999999,2024,1342,16,0,1.6385138995092654,0.7146777893588543,0.2467649091321866,1.5086092437781762,0.0631471824285402,0.09284334458791497,"Včely, živé","Insects: live, bees",0.24676490913218824,262490615.0,128212483.0,SVK,0.48844596977305266,0.04331235388598033,0.0761825169984612,0.0003380768489570569,0.0006921478932749472,2173.0,38.76204067070995,1731.0,30.87763110952551,1174.0,20.941848019978597
32,CZE,10649,358195.0,2024,1342,20,0,1.6385138995092654,-0.2491643117618593,0.2584059119077034,1.5086092437781762,-0.04893095805766861,0.12522195770926575,"Hmyz ostatní, živý","Insects: live, other than bees",0.2584059119077043,757859989.0,454633298.0,NLD,0.5998908830111098,0.03473456822863938,0.07818990298960475,0.00047264007230760405,0.0007878767384081928,1302.0,23.22511594719943,2319.0,41.36639315019622,1801.0,32.126293257224404
33,CZE,10690,1032969.0,2024,1342,27,0,1.6385138995092654,-0.39454023818196,0.28568878701214534,1.5086092437781762,-0.16149769966435815,0.3941637036438839,Ostatní živá zvířata j.n.,"Animals: live, n.e.c. in chapter 01, other than mammals, reptiles, birds and insects",0.2856887870121453,799636096.0,484027680.0,NLD,0.6053099433870479,0.04587987748092639,0.1006357209039852,0.0012917988634670139,0.0021341114210658364,1169.0,20.85265786657153,3575.0,63.77095968605065,2409.0,42.97181591152337
34,CZE,20110,13183840.0,2024,1342,26,0,1.6385138995092654,0.9934231624092298,0.3050411182581222,1.5086092437781762,0.07043885459352002,0.4281957032133829,"Maso hovězí,čerstvé,chlazené,v celku,půlené","Meat: of bovine animals, carcasses and half-carcasses, fresh or chilled",0.30504111825812574,7982725058.0,6573991439.0,ESP,0.823527228012417,0.02970302364204598,0.038111936607808254,0.0016515462958088015,0.0020054543913439376,2505.0,44.68426685693899,4182.0,74.59864430966822,4196.0,74.84837673920799
35,CZE,20120,42270979.99999999,2024,1342,24,0,1.6385138995092654,1.2551478617295098,0.2995636394653672,1.5086092437781762,0.12204199210915015,0.5846887925873905,"Maso hovězí ost,čerstvé,chlazené,nevykostěné","Meat: of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",0.29956363946536724,18486428286.0,13046217025.0,POL,0.7057186398131899,0.026870513657355617,0.04254500243844876,0.0022865952982389966,0.0032400948044170675,2828.0,50.44595076703532,4038.0,72.02996789154477,4874.0,86.94256154120585
36,CZE,20130,44228901.0,2024,1342,20,0,1.6385138995092654,0.44771363153392035,0.2808108165868433,1.5086092437781762,0.01741905117444909,0.17693145069294175,"Maso hovězí,čerstvé,chlazené,vykostěné","Meat: of bovine animals, boneless cuts, fresh or chilled",0.2808108165868414,66150636190.0,20126393868.0,IRL,0.30425094945711967,0.0289577944418618,0.05792266547689777,0.000668608853178136,0.002197557162504001,1918.0,34.21334284694969,3389.0,60.453085979307886,4897.0,87.35283624687834
37,CZE,20210,52951.0,2024,1342,26,0,1.6385138995092654,-0.21552449494066586,0.26266902274681214,1.5086092437781762,-0.3161120887399844,0.053062382389260074,"Maso hovězí zmrazené,v celku,půlené","Meat: of bovine animals, carcasses and half-carcasses, frozen",0.2626690227468156,364931232.0,135141374.0,POL,0.37032011006391474,0.02717352187857253,0.052494146972320174,0.00014509857024240665,0.00039181931064279394,1327.0,23.671066714234748,2536.0,45.237245808062795,975.0,17.392079914377454
38,CZE,20220,1164894.0000000002,2024,1342,20,0,1.6385138995092654,-0.4664063182792699,0.24470765417729898,1.5086092437781762,-0.25160667828473887,0.03765540109178491,"Maso hovězí ostatní zmrazené,nevykostěné","Meat: of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen",0.2447076541773,9061868547.0,801830742.0,NLD,0.08848404033243808,0.055527891164978624,0.04854465579863527,0.00012854898456738783,0.0014527928888014626,1116.0,19.907242240456654,1620.0,28.897609703888687,2479.0,44.22047805922226
39,CZE,20230,7967139.0,2024,1342,21,0,1.6385138995092654,-0.31127805338856174,0.2401609008779789,1.5086092437781762,-0.20622882236171794,0.022146763399056354,"Maso hovězí zmrazené,vykostěné","Meat: of bovine animals, boneless cuts, frozen",0.24016090087797648,100263696437.0,8541441925.0,IRL,0.08518977684377471,0.04713206022659561,0.043055157736352684,7.946185192769246e-05,0.0009327627665161465,1242.0,22.154834106314663,1365.0,24.348911880128433,3850.0,68.67641812343918
40,CZE,20311,34962735.0,2024,1342,22,1,1.6385138995092654,1.869023250388153,0.34543130416098955,1.5086092437781762,0.0,1.1747315513638998,"Maso vepřové čerstvé,chlazené,v celku,půlené","Meat: of swine, carcasses and half-carcasses, fresh or chilled",0.3454313041609913,8122432180.0,7558668312.0,BEL,0.930591742041483,0.06411878269136514,0.07340932081747692,0.004304466227011329,0.004625515177652897,3731.0,66.55369247235106,5237.0,93.41776667855869,4790.0,85.44416696396718
41,CZE,20312,6485388.0,2024,1342,12,0,1.6385138995092654,2.1673880352859674,0.2720182670923528,1.5086092437781762,0.5944201657367034,0.11140650137693119,"Šunky,plece vepř.čerstvé,chlazené,nevykostěné","Meat: of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled",0.272018267092352,15398794623.0,9151019397.0,NLD,0.5942685528990577,0.05766941821737888,0.0625710921989937,0.00042116205578281255,0.0007087066171148232,4148.0,73.99215126650019,3004.0,53.58544416696397,3696.0,65.92936139850161
42,CZE,20319,43879078.0,2024,1342,15,0,1.6385138995092654,2.894809586191634,0.2950261455863712,1.5086092437781762,0.6390580219835792,0.34444680794515975,"Maso vepřové ostatní čerstvé,chlazené","Meat: of swine, n.e.c. in item no. 0203.1, fresh or chilled",0.2950261455863701,34194455580.0,23878940621.0,ESP,0.6983278492366627,0.04416876475067044,0.06536074467580176,0.001283222009408579,0.001837563847426764,4992.0,89.04744916161256,3910.0,69.74669996432394,4891.0,87.24580806278986
43,CZE,20321,147273.00000000003,2024,1342,16,0,1.6385138995092654,1.3663519965512463,0.2724470183316685,1.5086092437781762,0.3174397837323946,0.059811196139893615,"Maso vepřové zmarazené,v celku,půlené","Meat: of swine, carcasses and half-carcasses, frozen",0.27244701833166796,711656936.0,331233436.0,ESP,0.4654397635211132,0.039832694567735874,0.05043334796517461,0.00020694381316336953,0.0004446199688608732,2999.0,53.4962540135569,3027.0,53.99571887263646,1368.0,24.402425972172672
44,CZE,20322,923067.0,2024,1342,16,0,1.6385138995092654,0.7601804010536521,0.28420679542449956,1.5086092437781762,0.20965483114266603,0.0766120546664145,"Šunky,plece vepřové zmrazené,nevykostěné","Meat: of swine, hams, shoulders and cuts thereof, with bone in, frozen",0.28420679542450006,4059458397.0,2076368065.0,ESP,0.5114889381633931,0.04370222805701281,0.08012274761473037,0.00022738673727563268,0.0004445584651197186,2227.0,39.72529432750625,3519.0,62.77202996789154,2350.0,41.919372101320015
45,CZE,20329,9713568.0,2024,1342,15,0,1.6385138995092654,1.5370693559517,0.27305015168997965,1.5086092437781762,0.24479462190921294,0.058914237272231426,Maso vepřové ostatní zmrazené,"Meat: of swine, n.e.c. in item no. 0203.2, frozen",0.2730501516899773,46022490814.0,23125250877.0,ESP,0.502477168618725,0.0380300910944851,0.06945018171480442,0.00021106132736833837,0.0004200416268634282,3251.0,57.991437745272925,3050.0,54.40599357830895,3982.0,71.03103817338567
46,CZE,20410,467321.0,2024,1342,16,0,1.6385138995092654,-1.0242882309873205,0.23998838644358814,1.5086092437781762,-0.22300787989049295,0.026354777627513298,"Jehně čerstvé,chlazené,v celku,půlené","Meat: of sheep, lamb carcasses and half-carcasses, fresh or chilled",0.23998838644358966,4288220917.0,1567229291.0,FRA,0.36547307644225085,0.05930903370157077,0.06869722697724753,0.00010897782764581389,0.00029818291598022464,734.0,13.093114520156975,1358.0,24.224045665358545,1945.0,34.69496967534784
47,CZE,20421,83.99999999999999,2024,1342,23,0,1.6385138995092654,-1.1438252277085854,0.24104545750542172,1.5086092437781762,-0.38841902836315056,1.528900076250245e-05,"Maso skopové ost.čerstvé,chlaz,v celku,půlené","Meat: of sheep, carcasses and half-carcasses (excluding carcasses and half-carcasses of lamb), fresh or chilled",0.24104545750541867,1316519643.0,519001449.0,ESP,0.3942223359594795,0.03253882089227879,0.09775039220952483,6.380459300142777e-08,1.618492591144962e-07,666.0,11.880128433820907,1410.0,25.15162326079201,302.0,5.3870852657866575
48,CZE,20422,297734.0,2024,1342,8,0,1.6385138995092654,-0.5269614097461714,0.22633549050673876,1.5086092437781762,0.1040491004745483,0.02085386069120398,"Maso skopové ost.čerstvé,chlazené,nevykostěné","Meat: of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled",0.22633549050673782,3957443619.0,681076881.0,IRL,0.17210021078508764,0.11409898594137877,0.07501940824072213,7.523392084995361e-05,0.00043715182280574285,1071.0,19.10453085979308,778.0,13.877987870139135,1706.0,30.431680342490193
49,CZE,20423,301819.0,2024,1342,7,0,1.6385138995092654,1.4416407119466765,0.2148220493408782,1.5086092437781762,0.15839242458700895,0.05012400490934783,"Maso skopové ost.čerstvé,chlazené,vykostěné","Meat: of sheep (including lamb), boneless cuts, fresh or chilled",0.2148220493408781,1635481127.0,339551270.0,IRL,0.2076155232820366,0.11088806192589379,0.10984561045217006,0.00018454447135909995,0.000888876074591033,3115.0,55.56546557260078,439.0,7.8308954691402075,1715.0,30.592222618622905
50,CZE,20430,21207.0,2024,1342,22,0,1.6385138995092654,-0.5533771035142976,0.23888010790487668,1.5086092437781762,-0.23428853908394778,0.012441737600361385,"Jehně zmrazené,v celku,půlené","Meat: of sheep, lamb carcasses and half-carcasses, frozen",0.23888010790487568,490404313.0,76001027.0,ESP,0.1549762613935249,0.06485253041274901,0.05783999713717597,4.3243910051011314e-05,0.0002790357030306972,1058.0,18.872636460934714,1302.0,23.22511594719943,748.0,13.342846949696755
51,CZE,20441,15853.0,2024,1342,10,0,1.6385138995092654,-1.3572515721909661,0.19501397144897495,1.5086092437781762,-0.20860546385789214,0.005551671340739525,"Maso skopové ostatní,zmrazené,v celku,půlené","Meat: of sheep, carcasses and half-carcasses (excluding carcasses and half-carcasses of lamb), frozen",0.19501397144897542,833030254.0,56672218.0,ESP,0.06803140429519142,0.11937697874717669,0.13222491352675442,1.9030521309253675e-05,0.0002797314197231525,546.0,9.739564752051374,131.0,2.336782019265073,689.0,12.2904031394934
52,CZE,20442,501650.0,2024,1342,10,0,1.6385138995092654,-1.2605954735606786,0.18264685275757978,1.5086092437781762,-0.18594398557537276,0.015507236991921886,"Maso skopové ostatní,zmrazené,nevykostěné","Meat: of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses), frozen",0.18264685275758005,10025454082.0,592856345.0,NLD,0.0591351115022742,0.13468114569937267,0.05892651273999247,5.0037633796625475e-05,0.000846157765250872,602.0,10.738494470210489,54.0,0.9632536567962896,1975.0,35.23011059579023
53,CZE,20443,2373161.0,2024,1342,12,0,1.6385138995092654,-1.2646435673737952,0.19673386043856103,1.5086092437781762,-0.07170007685887708,0.21611874801174255,"Maso skopové ostatní,zmrazené,vykostěné","Meat: of sheep (including lamb), boneless cuts, frozen",0.1967338604385606,3221608607.0,475823757.0,IRL,0.14769756821673402,0.1179023965959064,0.06419870351035056,0.0007366385211547828,0.00498747900895583,599.0,10.68498037816625,151.0,2.6935426328933287,2965.0,52.88976097038886
54,CZE,20450,30273.000000000004,2024,1342,12,0,1.6385138995092654,-2.472613174743118,0.20182626628841818,1.5086092437781762,-0.3430083274266896,0.006523670134025588,Maso kozí,"Meat: of goats, fresh, chilled or frozen",0.20182626628841682,1312130046.0,172302352.0,ESP,0.13131499619664985,0.09789567114086317,0.07567511645451559,2.3071646055424605e-05,0.000175696963208024,163.0,2.907599001070282,211.0,3.763824473778095,821.0,14.645023189439884
55,CZE,20500,14614.999999999998,2024,1342,18,0,1.6385138995092654,0.4755844387019683,0.28165297344095086,1.5086092437781762,0.03283835792416784,0.0036597016290788827,"Maso koňské,oslí,mezků,mul,čerst,chlaz,zmraz","Meat: of horses, asses, mules or hinnies, fresh, chilled or frozen",0.28165297344095325,1175415248.0,636857754.0,BEL,0.5418151203020637,0.0322305779935043,0.052495237439664354,1.2433903699027051e-05,2.294860965137907e-05,1942.0,34.6414555833036,3414.0,60.89903674634321,674.0,12.022832679272208
56,CZE,20610,669737.0,2024,1342,19,0,1.6385138995092654,1.0884050703739572,0.27591724428146647,1.5086092437781762,0.12148666691864352,0.04930485631353318,"Droby hovězí jedlé,čerstvé,chlazené","Offal, edible: of bovine animals, fresh or chilled",0.27591724428146525,3568224365.0,934651150.0,NLD,0.26193732635419636,0.06660982165515382,0.0480408373594745,0.0001876947555678719,0.0007165636077160982,2627.0,46.860506600071346,3178.0,56.689261505529785,2158.0,38.494470210488764
57,CZE,20621,95858.0,2024,1342,17,0,1.6385138995092654,0.1561114950127649,0.26010469303486644,1.5086092437781762,0.004556442463081101,0.018620492591161174,Jazyky hovězí zmrazené,"Offal, edible: of bovine animals, tongues, frozen",0.2601046930348652,1442201143.0,235909445.0,IRL,0.16357596590810633,0.04493812412637171,0.05089752325267113,6.646645682210502e-05,0.0004063338795104198,1643.0,29.307884409561186,2400.0,42.81127363539065,1197.0,21.35212272565109
